"id_producto","id_orden","cantidad","precio_unitario","subtotal","nombre"
70,634,1,"25.00","25.00","Refresco"
12,635,1,"85.00","85.00","Enchi Mole"
67,635,1,"100.00","100.00","Chilaq c Bist"
70,635,2,"25.00","50.00","Refresco"
40,636,2,"100.00","200.00","Pech Empa"
70,636,2,"25.00","50.00","Refresco"
15,637,1,"120.00","120.00","Enchi Divor"
81,637,1,"45.00","45.00","Agua Nat 1L"
15,638,1,"120.00","120.00","Enchi Divor"
79,638,1,"20.00","20.00","Agua Dia 1L"
58,639,1,"140.00","140.00","Parillada Ind"
1,640,1,"75.00","75.00","Sopa Azteca"
75,640,1,"45.00","45.00","Sangria Prep"
40,641,2,"100.00","200.00","Pech Empa"
85,641,1,"80.00","80.00","Corrida 2"
74,641,1,"45.00","45.00","Naranjada"
81,642,1,"45.00","45.00","Agua Nat 1L"
79,642,1,"20.00","20.00","Agua Dia 1L"
17,642,1,"110.00","110.00","Milanesa Res"
68,642,1,"100.00","100.00","Chilaq c Pollo"
67,643,1,"100.00","100.00","Chilaq c Bist"
40,643,1,"100.00","100.00","Pech Empa"
12,643,2,"85.00","170.00","Enchi Mole"
16,644,1,"100.00","100.00","Carne Asad"
86,644,1,"10.00","10.00","Huevo"
81,644,1,"45.00","45.00","Agua Nat 1L"
26,645,1,"85.00","85.00","Hambur Pollo"
67,645,1,"100.00","100.00","Chilaq c Bist"
82,645,1,"50.00","50.00","Agua Nat 2L"
10,646,1,"80.00","80.00","Enchi Verd"
79,646,1,"20.00","20.00","Agua Dia 1L"
10,647,1,"80.00","80.00","Enchi Verd"
81,647,1,"45.00","45.00","Agua Nat 1L"
40,648,1,"100.00","100.00","Pech Empa"
79,648,1,"20.00","20.00","Agua Dia 1L"
79,649,1,"20.00","20.00","Agua Dia 1L"
58,650,1,"140.00","140.00","Parillada Ind"
79,650,1,"20.00","20.00","Agua Dia 1L"
40,651,2,"100.00","200.00","Pech Empa"
81,651,1,"45.00","45.00","Agua Nat 1L"
70,651,1,"25.00","25.00","Refresco"
86,652,1,"10.00","10.00","Huevo"
3,653,1,"80.00","80.00","Sincronizadas"
67,654,1,"100.00","100.00","Chilaq c Bist"
84,654,1,"65.00","65.00","Corrida"
14,655,1,"90.00","90.00","Enchi Suiz"
68,655,1,"100.00","100.00","Chilaq c Pollo"
79,655,1,"20.00","20.00","Agua Dia 1L"
84,656,1,"65.00","65.00","Corrida"
70,657,2,"25.00","50.00","Refresco"
71,657,1,"30.00","30.00","Coca Cola Li"
10,657,1,"80.00","80.00","Enchi Verd"
86,657,1,"10.00","10.00","Huevo"
60,658,2,"380.00","760.00","Parillada 3P"
85,659,1,"80.00","80.00","Corrida 2"
84,660,2,"65.00","130.00","Corrida"
10,660,1,"80.00","80.00","Enchi Verd"
84,661,2,"65.00","130.00","Corrida"
58,662,1,"140.00","140.00","Parillada Ind"
70,662,1,"25.00","25.00","Refresco"
84,663,2,"65.00","130.00","Corrida"
84,664,3,"65.00","195.00","Corrida"
19,665,1,"145.00","145.00","Costi c Chilaq"
42,665,1,"100.00","100.00","Pech Chip"
70,665,1,"25.00","25.00","Refresco"
84,666,2,"65.00","130.00","Corrida"
28,667,1,"130.00","130.00","Alamb Bist"
17,667,1,"110.00","110.00","Milanesa Res"
83,668,1,"20.00","20.00","Agua"
26,668,1,"85.00","85.00","Hambur Pollo"
16,668,1,"100.00","100.00","Carne Asad"
82,669,1,"50.00","50.00","Agua Nat 2L"
40,670,1,"100.00","100.00","Pech Empa"
10,671,1,"80.00","80.00","Enchi Verd"
79,671,1,"20.00","20.00","Agua Dia 1L"
84,672,4,"65.00","260.00","Corrida"
84,673,2,"65.00","130.00","Corrida"
86,673,1,"10.00","10.00","Huevo"
74,674,2,"45.00","90.00","Naranjada"
51,674,1,"160.00","160.00","Cam Diabla"
43,674,1,"110.00","110.00","Pech Cord Blue"
84,675,1,"65.00","65.00","Corrida"
10,676,3,"80.00","240.00","Enchi Verd"
42,677,1,"100.00","100.00","Pech Chip"
43,677,1,"110.00","110.00","Pech Cord Blue"
25,677,1,"85.00","85.00","Hambur Res"
82,677,1,"50.00","50.00","Agua Nat 2L"
84,678,2,"65.00","130.00","Corrida"
84,679,1,"65.00","65.00","Corrida"
84,680,3,"65.00","195.00","Corrida"
84,681,6,"65.00","390.00","Corrida"
86,681,1,"10.00","10.00","Huevo"
10,682,1,"80.00","80.00","Enchi Verd"
84,682,1,"65.00","65.00","Corrida"
86,683,2,"10.00","20.00","Huevo"
84,683,3,"65.00","195.00","Corrida"
10,683,1,"80.00","80.00","Enchi Verd"
14,683,2,"90.00","180.00","Enchi Suiz"
12,684,1,"85.00","85.00","Enchi Mole"
84,685,1,"65.00","65.00","Corrida"
14,685,1,"90.00","90.00","Enchi Suiz"
40,686,1,"100.00","100.00","Pech Empa"
4,687,1,"100.00","100.00","Burrito Bistec"
40,687,1,"100.00","100.00","Pech Empa"
84,687,1,"65.00","65.00","Corrida"
84,688,1,"65.00","65.00","Corrida"
43,689,1,"110.00","110.00","Pech Cord Blue"
79,689,1,"20.00","20.00","Agua Dia 1L"
84,690,2,"65.00","130.00","Corrida"
84,691,1,"65.00","65.00","Corrida"
86,692,1,"10.00","10.00","Huevo"
84,693,1,"65.00","65.00","Corrida"
83,693,1,"20.00","20.00","Agua"
42,694,1,"100.00","100.00","Pech Chip"
43,694,1,"110.00","110.00","Pech Cord Blue"
70,694,2,"25.00","50.00","Refresco"
79,695,1,"20.00","20.00","Agua Dia 1L"
84,696,1,"65.00","65.00","Corrida"
84,697,1,"65.00","65.00","Corrida"
32,698,2,"140.00","280.00","Tacos Gober"
80,698,1,"35.00","35.00","Agua Dia 2L"
84,699,3,"65.00","195.00","Corrida"
86,700,1,"10.00","10.00","Huevo"
84,700,1,"65.00","65.00","Corrida"
27,701,1,"95.00","95.00","Hambur Arrach"
17,701,1,"110.00","110.00","Milanesa Res"
40,701,1,"100.00","100.00","Pech Empa"
10,701,1,"80.00","80.00","Enchi Verd"
70,701,3,"25.00","75.00","Refresco"
79,701,1,"20.00","20.00","Agua Dia 1L"
10,702,1,"80.00","80.00","Enchi Verd"
83,702,1,"20.00","20.00","Agua"
10,703,1,"80.00","80.00","Enchi Verd"
79,703,1,"20.00","20.00","Agua Dia 1L"
84,704,2,"65.00","130.00","Corrida"
16,704,1,"100.00","100.00","Carne Asad"
45,704,1,"140.00","140.00","Pech Rell Cam"
56,704,1,"50.00","50.00","Ord Guacam"
53,705,1,"250.00","250.00","Mojarra Frita"
14,705,1,"90.00","90.00","Enchi Suiz"
83,705,1,"20.00","20.00","Agua"
86,706,1,"10.00","10.00","Huevo"
84,707,1,"65.00","65.00","Corrida"
84,708,2,"65.00","130.00","Corrida"
56,709,1,"50.00","50.00","Ord Guacam"
51,710,2,"160.00","320.00","Cam Diabla"
85,710,1,"80.00","80.00","Corrida 2"
85,711,1,"80.00","80.00","Corrida 2"
84,712,1,"65.00","65.00","Corrida"
75,713,1,"45.00","45.00","Sangria Prep"
41,713,1,"100.00","100.00","Pech Mexicana"
57,714,1,"50.00","50.00","Ord Papas Fran"
57,715,1,"50.00","50.00","Ord Papas Fran"
47,716,1,"190.00","190.00","Coctel Cam Gde"
42,717,1,"100.00","100.00","Pech Chip"
74,717,1,"45.00","45.00","Naranjada"
44,718,1,"110.00","110.00","Pollo c Mole"
73,718,1,"45.00","45.00","Limonada"
70,719,2,"25.00","50.00","Refresco"
27,720,1,"95.00","95.00","Hambur Arrach"
56,721,1,"50.00","50.00","Ord Guacam"
38,721,1,"90.00","90.00","Pech Placha"
16,722,1,"100.00","100.00","Carne Asad"
86,723,1,"10.00","10.00","Huevo"
91,724,1,"50.00","50.00","Corrida Cafe"
53,725,1,"250.00","250.00","Mojarra Frita"
91,726,1,"50.00","50.00","Corrida Cafe"
86,726,1,"10.00","10.00","Huevo"
60,727,1,"380.00","380.00","Parillada 3P"
43,728,1,"110.00","110.00","Pech Cord Blue"
79,728,1,"20.00","20.00","Agua Dia 1L"
47,729,1,"190.00","190.00","Coctel Cam Gde"
19,729,1,"145.00","145.00","Costi c Chilaq"
2,730,1,"100.00","100.00","Caldo de pollo"
29,730,2,"130.00","260.00","Alamb Past"
80,730,1,"35.00","35.00","Agua Dia 2L"
18,731,1,"145.00","145.00","Costilla BBQ"
35,731,1,"130.00","130.00","Alitas BBQ"
87,732,1,"50.00","50.00","Miche"
47,733,2,"190.00","380.00","Coctel Cam Gde"
75,733,2,"45.00","90.00","Sangria Prep"
12,734,1,"85.00","85.00","Enchi Mole"
75,734,1,"45.00","45.00","Sangria Prep"
70,735,2,"25.00","50.00","Refresco"
40,736,2,"100.00","200.00","Pech Empa"
70,736,1,"25.00","25.00","Refresco"
73,736,1,"45.00","45.00","Limonada"
38,737,1,"90.00","90.00","Pech Placha"
70,737,1,"25.00","25.00","Refresco"
74,738,1,"45.00","45.00","Naranjada"
43,738,1,"110.00","110.00","Pech Cord Blue"
87,739,1,"50.00","50.00","Miche"
70,739,1,"25.00","25.00","Refresco"
40,740,1,"100.00","100.00","Pech Empa"
73,740,1,"45.00","45.00","Limonada"
40,741,1,"100.00","100.00","Pech Empa"
26,741,1,"85.00","85.00","Hambur Pollo"
74,741,1,"45.00","45.00","Naranjada"
73,741,1,"45.00","45.00","Limonada"
10,742,2,"80.00","160.00","Enchi Verd"
73,742,1,"45.00","45.00","Limonada"
70,742,1,"25.00","25.00","Refresco"
26,743,1,"85.00","85.00","Hambur Pollo"
27,743,1,"95.00","95.00","Hambur Arrach"
73,743,1,"45.00","45.00","Limonada"
75,743,1,"45.00","45.00","Sangria Prep"
26,744,1,"85.00","85.00","Hambur Pollo"
27,744,1,"95.00","95.00","Hambur Arrach"
75,744,1,"45.00","45.00","Sangria Prep"
73,744,1,"45.00","45.00","Limonada"
84,779,1,"65.00","65.00","Corrida"
38,780,1,"90.00","90.00","Pech Placha"
83,780,1,"20.00","20.00","Agua"
81,781,1,"45.00","45.00","Agua Nat 1L"
84,782,1,"65.00","65.00","Corrida"
84,783,1,"65.00","65.00","Corrida"
98,783,1,"25.00","25.00","Extra"
42,745,1,"100.00","100.00","Pech Chip"
10,745,1,"80.00","80.00","Enchi Verd"
16,745,2,"100.00","200.00","Carne Asad"
97,745,1,"50.00","50.00","Pech Emp Extra"
79,745,2,"20.00","40.00","Agua Dia 1L"
73,745,1,"45.00","45.00","Limonada"
70,745,1,"25.00","25.00","Refresco"
78,746,1,"0.00","0.00","Agua (gratis)"
1,747,1,"75.00","75.00","Sopa Azteca"
56,747,1,"50.00","50.00","Ord Guacam"
57,747,1,"50.00","50.00","Ord Papas Fran"
16,747,1,"100.00","100.00","Carne Asad"
79,747,1,"20.00","20.00","Agua Dia 1L"
70,747,2,"25.00","50.00","Refresco"
42,748,1,"100.00","100.00","Pech Chip"
70,748,1,"25.00","25.00","Refresco"
1,749,1,"75.00","75.00","Sopa Azteca"
70,749,1,"25.00","25.00","Refresco"
83,750,1,"20.00","20.00","Agua"
16,750,1,"100.00","100.00","Carne Asad"
42,751,1,"100.00","100.00","Pech Chip"
45,751,1,"140.00","140.00","Pech Rell Cam"
79,751,1,"20.00","20.00","Agua Dia 1L"
81,751,1,"45.00","45.00","Agua Nat 1L"
10,752,2,"80.00","160.00","Enchi Verd"
70,752,1,"25.00","25.00","Refresco"
91,753,2,"50.00","100.00","Corrida Cafe"
12,754,1,"85.00","85.00","Enchi Mole"
35,756,1,"130.00","130.00","Alitas BBQ"
36,756,1,"130.00","130.00","Alitas Buf"
4,756,1,"100.00","100.00","Burrito Bistec"
70,756,3,"25.00","75.00","Refresco"
86,755,1,"10.00","10.00","Huevo"
83,755,0,"20.00","0.00","Agua"
43,755,1,"110.00","110.00","Pech Cord Blue"
81,757,1,"45.00","45.00","Agua Nat 1L"
43,758,1,"110.00","110.00","Pech Cord Blue"
82,758,1,"50.00","50.00","Agua Nat 2L"
47,759,1,"190.00","190.00","Coctel Cam Gde"
10,759,1,"80.00","80.00","Enchi Verd"
81,759,1,"45.00","45.00","Agua Nat 1L"
44,760,1,"110.00","110.00","Pollo c Mole"
10,760,1,"80.00","80.00","Enchi Verd"
70,760,2,"25.00","50.00","Refresco"
84,761,1,"65.00","65.00","Corrida"
84,762,1,"65.00","65.00","Corrida"
84,764,1,"65.00","65.00","Corrida"
17,765,1,"110.00","110.00","Milanesa Res"
58,765,1,"140.00","140.00","Parillada Ind"
84,766,2,"65.00","130.00","Corrida"
86,767,1,"10.00","10.00","Huevo"
86,783,1,"10.00","10.00","Huevo"
16,768,1,"100.00","100.00","Carne Asad"
84,769,1,"65.00","65.00","Corrida"
84,770,2,"65.00","130.00","Corrida"
33,770,1,"110.00","110.00","Tacos Bist"
12,771,1,"85.00","85.00","Enchi Mole"
86,771,2,"10.00","20.00","Huevo"
70,771,1,"25.00","25.00","Refresco"
86,772,2,"10.00","20.00","Huevo"
84,784,1,"65.00","65.00","Corrida"
84,773,5,"65.00","325.00","Corrida"
84,774,2,"65.00","130.00","Corrida"
87,775,3,"50.00","150.00","Miche"
60,775,1,"380.00","380.00","Parillada 3P"
84,776,1,"65.00","65.00","Corrida"
84,777,1,"65.00","65.00","Corrida"
84,778,1,"65.00","65.00","Corrida"
10,778,1,"80.00","80.00","Enchi Verd"
86,784,1,"10.00","10.00","Huevo"
70,784,1,"25.00","25.00","Refresco"
40,785,1,"100.00","100.00","Pech Empa"
79,785,1,"20.00","20.00","Agua Dia 1L"
84,786,1,"65.00","65.00","Corrida"
77,787,1,"160.00","160.00","Jarra Clericot"
86,788,1,"10.00","10.00","Huevo"
40,788,1,"100.00","100.00","Pech Empa"
79,788,1,"20.00","20.00","Agua Dia 1L"
39,789,1,"95.00","95.00","Pech Chimich"
23,789,1,"90.00","90.00","Ensalad Manz"
79,789,1,"20.00","20.00","Agua Dia 1L"
84,791,2,"65.00","130.00","Corrida"
2,792,1,"100.00","100.00","Caldo de pollo"
79,792,1,"20.00","20.00","Agua Dia 1L"
84,793,1,"65.00","65.00","Corrida"
84,794,2,"65.00","130.00","Corrida"
41,795,1,"100.00","100.00","Pech Mexicana"
79,795,1,"20.00","20.00","Agua Dia 1L"
67,796,1,"100.00","100.00","Chilaq c Bist"
87,796,1,"50.00","50.00","Miche"
49,797,1,"160.00","160.00","Cam Empan"
73,797,1,"45.00","45.00","Limonada"
70,799,1,"25.00","25.00","Refresco"
40,799,1,"100.00","100.00","Pech Empa"
45,799,1,"140.00","140.00","Pech Rell Cam"
87,800,2,"50.00","100.00","Miche"
74,801,2,"45.00","90.00","Naranjada"
84,802,1,"65.00","65.00","Corrida"
28,798,0,"130.00","0.00","Alamb Bist"
18,798,1,"145.00","145.00","Costilla BBQ"
85,803,2,"80.00","160.00","Corrida 2"
86,804,1,"10.00","10.00","Huevo"
70,805,1,"25.00","25.00","Refresco"
85,805,1,"80.00","80.00","Corrida 2"
16,806,1,"100.00","100.00","Carne Asad"
70,806,2,"25.00","50.00","Refresco"
84,807,2,"65.00","130.00","Corrida"
14,807,1,"90.00","90.00","Enchi Suiz"
45,808,1,"140.00","140.00","Pech Rell Cam"
72,808,1,"45.00","45.00","Tehuacan Prep"
75,809,1,"45.00","45.00","Sangria Prep"
1,809,1,"75.00","75.00","Sopa Azteca"
33,809,1,"110.00","110.00","Tacos Bist"
84,810,1,"65.00","65.00","Corrida"
70,810,1,"25.00","25.00","Refresco"
85,811,1,"80.00","80.00","Corrida 2"
79,811,1,"20.00","20.00","Agua Dia 1L"
54,812,1,"70.00","70.00","Queso c Chor"
70,812,1,"25.00","25.00","Refresco"
84,813,2,"65.00","130.00","Corrida"
16,814,1,"100.00","100.00","Carne Asad"
17,814,1,"110.00","110.00","Milanesa Res"
99,815,1,"100.00","100.00","Bistec Mexicana"
14,816,1,"90.00","90.00","Enchi Suiz"
42,817,1,"100.00","100.00","Pech Chip"
92,818,1,"10.00","10.00","Contenedor"
84,819,1,"65.00","65.00","Corrida"
16,819,1,"100.00","100.00","Carne Asad"
92,820,2,"10.00","20.00","Contenedor"
84,821,1,"65.00","65.00","Corrida"
85,822,2,"80.00","160.00","Corrida 2"
70,822,2,"25.00","50.00","Refresco"
87,853,3,"50.00","150.00","Miche"
83,853,1,"20.00","20.00","Agua"
81,853,1,"45.00","45.00","Agua Nat 1L"
47,823,2,"190.00","380.00","Coctel Cam Gde"
53,823,1,"250.00","250.00","Mojarra Frita"
87,823,3,"50.00","150.00","Miche"
40,853,1,"100.00","100.00","Pech Empa"
15,824,1,"120.00","120.00","Enchi Divor"
65,825,1,"90.00","90.00","Chilaq c Huev"
3,825,1,"80.00","80.00","Sincronizadas"
57,825,1,"50.00","50.00","Ord Papas Fran"
55,825,1,"70.00","70.00","Queso c Rajas"
74,825,1,"45.00","45.00","Naranjada"
76,825,1,"45.00","45.00","Squirt Prep"
59,826,1,"260.00","260.00","Parillada 2P"
73,826,2,"45.00","90.00","Limonada"
70,827,2,"25.00","50.00","Refresco"
38,828,1,"90.00","90.00","Pech Placha"
86,828,1,"10.00","10.00","Huevo"
87,829,3,"50.00","150.00","Miche"
40,830,2,"100.00","200.00","Pech Empa"
45,831,1,"140.00","140.00","Pech Rell Cam"
40,831,1,"100.00","100.00","Pech Empa"
70,831,1,"25.00","25.00","Refresco"
75,831,1,"45.00","45.00","Sangria Prep"
73,832,1,"45.00","45.00","Limonada"
15,833,1,"120.00","120.00","Enchi Divor"
74,833,1,"45.00","45.00","Naranjada"
14,834,1,"90.00","90.00","Enchi Suiz"
67,834,1,"100.00","100.00","Chilaq c Bist"
70,834,2,"25.00","50.00","Refresco"
87,835,1,"50.00","50.00","Miche"
26,835,1,"85.00","85.00","Hambur Pollo"
87,836,3,"50.00","150.00","Miche"
74,837,1,"45.00","45.00","Naranjada"
4,838,1,"100.00","100.00","Burrito Bistec"
70,838,1,"25.00","25.00","Refresco"
67,839,1,"100.00","100.00","Chilaq c Bist"
70,839,1,"25.00","25.00","Refresco"
9,840,1,"120.00","120.00","Club Sandwich"
51,841,1,"160.00","160.00","Cam Diabla"
48,841,1,"150.00","150.00","Coctel Cam Mdo"
15,841,1,"120.00","120.00","Enchi Divor"
2,842,1,"100.00","100.00","Caldo de pollo"
4,842,1,"100.00","100.00","Burrito Bistec"
70,842,2,"25.00","50.00","Refresco"
48,843,2,"150.00","300.00","Coctel Cam Mdo"
25,843,1,"85.00","85.00","Hambur Res"
15,844,1,"120.00","120.00","Enchi Divor"
81,844,1,"45.00","45.00","Agua Nat 1L"
81,845,1,"45.00","45.00","Agua Nat 1L"
10,845,1,"80.00","80.00","Enchi Verd"
2,846,1,"100.00","100.00","Caldo de pollo"
87,846,1,"50.00","50.00","Miche"
58,847,1,"140.00","140.00","Parillada Ind"
16,847,1,"100.00","100.00","Carne Asad"
54,847,1,"70.00","70.00","Queso c Chor"
70,847,1,"25.00","25.00","Refresco"
39,848,1,"95.00","95.00","Pech Chimich"
40,848,1,"100.00","100.00","Pech Empa"
38,848,1,"90.00","90.00","Pech Placha"
87,848,3,"50.00","150.00","Miche"
70,849,1,"25.00","25.00","Refresco"
70,850,1,"25.00","25.00","Refresco"
87,850,2,"50.00","100.00","Miche"
25,851,1,"85.00","85.00","Hambur Res"
41,852,1,"100.00","100.00","Pech Mexicana"
87,852,1,"50.00","50.00","Miche"
14,853,3,"90.00","270.00","Enchi Suiz"
16,853,1,"100.00","100.00","Carne Asad"
14,854,1,"90.00","90.00","Enchi Suiz"
67,854,1,"100.00","100.00","Chilaq c Bist"
74,854,2,"45.00","90.00","Naranjada"
70,855,1,"25.00","25.00","Refresco"
4,856,1,"100.00","100.00","Burrito Bistec"
15,856,1,"120.00","120.00","Enchi Divor"
87,857,1,"50.00","50.00","Miche"
70,858,1,"25.00","25.00","Refresco"
70,859,1,"25.00","25.00","Refresco"
14,860,1,"90.00","90.00","Enchi Suiz"
98,860,1,"25.00","25.00","Extra"
66,861,1,"110.00","110.00","Tacos Pech Qus"
70,862,1,"25.00","25.00","Refresco"
87,863,3,"50.00","150.00","Miche"
81,864,1,"45.00","45.00","Agua Nat 1L"
70,865,1,"25.00","25.00","Refresco"
81,866,2,"45.00","90.00","Agua Nat 1L"
49,867,1,"160.00","160.00","Cam Empan"
45,867,1,"140.00","140.00","Pech Rell Cam"
74,867,1,"45.00","45.00","Naranjada"
81,867,1,"45.00","45.00","Agua Nat 1L"
23,868,2,"90.00","180.00","Ensalad Manz"
99,868,1,"100.00","100.00","Bistec Mexicana"
40,869,2,"100.00","200.00","Pech Empa"
43,870,1,"110.00","110.00","Pech Cord Blue"
89,870,1,"100.00","100.00","Pozole"
75,870,1,"45.00","45.00","Sangria Prep"
12,871,1,"85.00","85.00","Enchi Mole"
65,871,1,"90.00","90.00","Chilaq c Huev"
81,871,1,"45.00","45.00","Agua Nat 1L"
14,872,1,"90.00","90.00","Enchi Suiz"
70,872,1,"25.00","25.00","Refresco"
89,873,1,"100.00","100.00","Pozole"
75,874,2,"45.00","90.00","Sangria Prep"
57,874,1,"50.00","50.00","Ord Papas Fran"
40,875,1,"100.00","100.00","Pech Empa"
99,875,1,"100.00","100.00","Bistec Mexicana"
82,875,1,"50.00","50.00","Agua Nat 2L"
40,876,1,"100.00","100.00","Pech Empa"
40,877,2,"100.00","200.00","Pech Empa"
16,877,1,"100.00","100.00","Carne Asad"
87,877,3,"50.00","150.00","Miche"
82,878,1,"50.00","50.00","Agua Nat 2L"
16,879,2,"100.00","200.00","Carne Asad"
81,879,1,"45.00","45.00","Agua Nat 1L"
39,880,1,"95.00","95.00","Pech Chimich"
81,881,1,"45.00","45.00","Agua Nat 1L"
60,882,1,"380.00","380.00","Parillada 3P"
36,882,1,"130.00","130.00","Alitas Buf"
74,882,1,"45.00","45.00","Naranjada"
73,882,1,"45.00","45.00","Limonada"
70,882,1,"25.00","25.00","Refresco"
48,883,1,"150.00","150.00","Coctel Cam Mdo"
87,883,2,"50.00","100.00","Miche"
84,884,1,"65.00","65.00","Corrida"
84,885,2,"65.00","130.00","Corrida"
98,885,4,"25.00","100.00","Extra"
67,886,1,"100.00","100.00","Chilaq c Bist"
47,886,1,"190.00","190.00","Coctel Cam Gde"
82,886,1,"50.00","50.00","Agua Nat 2L"
70,886,1,"25.00","25.00","Refresco"
91,887,1,"50.00","50.00","Corrida Cafe"
51,888,1,"160.00","160.00","Cam Diabla"
70,888,1,"25.00","25.00","Refresco"
89,889,2,"100.00","200.00","Pozole"
84,890,1,"65.00","65.00","Corrida"
49,891,1,"160.00","160.00","Cam Empan"
86,892,1,"10.00","10.00","Huevo"
16,893,1,"100.00","100.00","Carne Asad"
73,893,1,"45.00","45.00","Limonada"
16,894,2,"100.00","200.00","Carne Asad"
81,894,1,"45.00","45.00","Agua Nat 1L"
84,895,1,"65.00","65.00","Corrida"
37,896,1,"130.00","130.00","Alitas Man Hab"
26,896,2,"85.00","170.00","Hambur Pollo"
92,896,3,"10.00","30.00","Contenedor"
25,897,1,"85.00","85.00","Hambur Res"
32,898,2,"140.00","280.00","Tacos Gober"
75,898,1,"45.00","45.00","Sangria Prep"
70,898,1,"25.00","25.00","Refresco"
17,899,1,"110.00","110.00","Milanesa Res"
1,899,1,"75.00","75.00","Sopa Azteca"
82,899,1,"50.00","50.00","Agua Nat 2L"
26,900,1,"85.00","85.00","Hambur Pollo"
84,900,1,"65.00","65.00","Corrida"
87,901,2,"50.00","100.00","Miche"
25,902,1,"85.00","85.00","Hambur Res"
35,903,3,"130.00","390.00","Alitas BBQ"
87,903,2,"50.00","100.00","Miche"
81,903,1,"45.00","45.00","Agua Nat 1L"
37,904,1,"130.00","130.00","Alitas Man Hab"
51,904,1,"160.00","160.00","Cam Diabla"
25,904,1,"85.00","85.00","Hambur Res"
87,904,2,"50.00","100.00","Miche"
87,905,2,"50.00","100.00","Miche"
49,906,1,"160.00","160.00","Cam Empan"
12,906,1,"85.00","85.00","Enchi Mole"
73,906,2,"45.00","90.00","Limonada"
15,907,2,"120.00","240.00","Enchi Divor"
77,907,1,"160.00","160.00","Jarra Clericot"
14,908,1,"90.00","90.00","Enchi Suiz"
40,908,1,"100.00","100.00","Pech Empa"
54,908,1,"70.00","70.00","Queso c Chor"
57,908,1,"50.00","50.00","Ord Papas Fran"
82,908,1,"50.00","50.00","Agua Nat 2L"
99,909,1,"100.00","100.00","Bistec Mexicana"
73,909,1,"45.00","45.00","Limonada"
40,910,1,"100.00","100.00","Pech Empa"
70,910,1,"25.00","25.00","Refresco"
75,911,1,"45.00","45.00","Sangria Prep"
44,911,1,"110.00","110.00","Pollo c Mole"
87,912,5,"50.00","250.00","Miche"
49,912,1,"160.00","160.00","Cam Empan"
48,912,1,"150.00","150.00","Coctel Cam Mdo"
47,912,1,"190.00","190.00","Coctel Cam Gde"
37,912,1,"130.00","130.00","Alitas Man Hab"
10,912,1,"80.00","80.00","Enchi Verd"
16,913,2,"100.00","200.00","Carne Asad"
70,913,2,"25.00","50.00","Refresco"
58,914,1,"140.00","140.00","Parillada Ind"
28,914,1,"130.00","130.00","Alamb Bist"
51,914,1,"160.00","160.00","Cam Diabla"
82,914,1,"50.00","50.00","Agua Nat 2L"
70,915,1,"25.00","25.00","Refresco"
16,916,1,"100.00","100.00","Carne Asad"
1,916,1,"75.00","75.00","Sopa Azteca"
40,916,1,"100.00","100.00","Pech Empa"
70,916,1,"25.00","25.00","Refresco"
87,916,1,"50.00","50.00","Miche"
81,916,1,"45.00","45.00","Agua Nat 1L"
81,917,1,"45.00","45.00","Agua Nat 1L"
84,918,1,"65.00","65.00","Corrida"
35,919,2,"130.00","260.00","Alitas BBQ"
49,919,1,"160.00","160.00","Cam Empan"
87,919,3,"50.00","150.00","Miche"
70,920,1,"25.00","25.00","Refresco"
99,921,1,"100.00","100.00","Bistec Mexicana"
70,921,1,"25.00","25.00","Refresco"
25,922,1,"85.00","85.00","Hambur Res"
16,922,1,"100.00","100.00","Carne Asad"
74,922,1,"45.00","45.00","Naranjada"
73,922,1,"45.00","45.00","Limonada"
47,923,3,"190.00","570.00","Coctel Cam Gde"
87,923,3,"50.00","150.00","Miche"
70,923,1,"25.00","25.00","Refresco"
35,923,1,"130.00","130.00","Alitas BBQ"
42,924,1,"100.00","100.00","Pech Chip"
40,924,1,"100.00","100.00","Pech Empa"
75,924,1,"45.00","45.00","Sangria Prep"
70,924,1,"25.00","25.00","Refresco"
20,925,1,"200.00","200.00","Arrachera"
21,925,1,"220.00","220.00","Ribeye"
75,925,2,"45.00","90.00","Sangria Prep"
16,926,1,"100.00","100.00","Carne Asad"
87,927,2,"50.00","100.00","Miche"
21,927,1,"220.00","220.00","Ribeye"
46,927,1,"120.00","120.00","Filet Pesc"
81,928,1,"45.00","45.00","Agua Nat 1L"
49,929,1,"160.00","160.00","Cam Empan"
27,930,1,"95.00","95.00","Hambur Arrach"
87,930,1,"50.00","50.00","Miche"
70,931,1,"25.00","25.00","Refresco"
26,931,1,"85.00","85.00","Hambur Pollo"
47,932,1,"190.00","190.00","Coctel Cam Gde"
53,932,1,"250.00","250.00","Mojarra Frita"
50,932,1,"160.00","160.00","Cam Ajillo"
2,933,0,"100.00","0.00","Caldo de pollo"
10,933,1,"80.00","80.00","Enchi Verd"
10,934,1,"80.00","80.00","Enchi Verd"
70,935,2,"25.00","50.00","Refresco"
75,935,1,"45.00","45.00","Sangria Prep"
35,935,1,"130.00","130.00","Alitas BBQ"
37,935,1,"130.00","130.00","Alitas Man Hab"
82,936,1,"50.00","50.00","Agua Nat 2L"
38,936,2,"90.00","180.00","Pech Placha"
16,937,1,"100.00","100.00","Carne Asad"
91,938,1,"50.00","50.00","Corrida Cafe"
86,938,2,"10.00","20.00","Huevo"
58,939,1,"140.00","140.00","Parillada Ind"
35,939,1,"130.00","130.00","Alitas BBQ"
